Time	Node	Signal	Value	
120	18	PitUsage	0.7052
120	18	PitEntries	3526
120	31	PitUsage	0.0222
120	31	PitEntries	111
130	56	PitUsage	0
130	56	PitEntries	0
130	monitor6	PitUsage	0.3974
130	monitor6	PitEntries	1987
130	monitor6	EntriesSatisfiedBefore	0
130	monitor6	MaliciousRequestedMulti	9988
130	monitor4	PitUsage	0.2998
130	monitor4	PitEntries	1499
130	monitor4	EntriesSatisfiedBefore	2831
130	monitor4	MaliciousRequestedMulti	7429
130	monitor7	PitUsage	0.222
130	monitor7	PitEntries	1110
130	monitor7	EntriesSatisfiedBefore	1734
130	monitor7	MaliciousRequestedMulti	5954
130	45	PitUsage	0.2336
130	45	PitEntries	1168
130	36	PitUsage	0.0304
130	36	PitEntries	152
130	60	PitUsage	0
130	60	PitEntries	0
130	61	PitUsage	0.9978
130	61	PitEntries	4989
130	62	PitUsage	0.289
130	62	PitEntries	1445
130	63	PitUsage	0.3052
130	63	PitEntries	1526
130	64	PitUsage	0.0848
130	64	PitEntries	424
130	65	PitUsage	0
130	65	PitEntries	0
130	66	PitUsage	0
130	66	PitEntries	0
130	67	PitUsage	0
130	67	PitEntries	0
130	68	PitUsage	0
130	68	PitEntries	0
130	69	PitUsage	0
130	69	PitEntries	0
130	34	PitUsage	0.015
130	34	PitEntries	75
130	24	PitUsage	0.0164
130	24	PitEntries	82
130	25	PitUsage	0.0314
130	25	PitEntries	157
130	23	PitUsage	0.0432
130	23	PitEntries	216
130	27	PitUsage	0.0572
130	27	PitEntries	286
130	20	PitUsage	0.0166
130	20	PitEntries	83
130	monitor2	PitUsage	0.305
130	monitor2	PitEntries	1525
130	monitor2	EntriesSatisfiedBefore	2615
130	monitor2	MaliciousRequestedMulti	21014
130	22	PitUsage	0.0142
130	22	PitEntries	71
130	49	PitUsage	0.0168
130	49	PitEntries	84
130	46	PitUsage	0.0182
130	46	PitEntries	91
130	47	PitUsage	0.1984
130	47	PitEntries	992
130	44	PitUsage	0.0156
130	44	PitEntries	78
130	42	PitUsage	0.0164
130	42	PitEntries	82
130	28	PitUsage	0.0192
130	28	PitEntries	96
130	43	PitUsage	0.0176
130	43	PitEntries	88
130	40	PitUsage	0.2072
130	40	PitEntries	1036
130	41	PitUsage	0.0132
130	41	PitEntries	66
130	1	PitUsage	0.0186
130	1	PitEntries	93
130	0	PitUsage	0.0388
130	0	PitEntries	194
130	3	PitUsage	0.204
130	3	PitEntries	1020
130	2	PitUsage	0.2414
130	2	PitEntries	1207
130	5	PitUsage	0.0166
130	5	PitEntries	83
130	4	PitUsage	0.0154
130	4	PitEntries	77
130	7	PitUsage	0.0164
130	7	PitEntries	82
130	6	PitUsage	0.1904
130	6	PitEntries	952
130	monitor3	PitUsage	0.303
130	monitor3	PitEntries	1515
130	monitor3	EntriesSatisfiedBefore	2991
130	monitor3	MaliciousRequestedMulti	12954
130	8	PitUsage	0.0456
130	8	PitEntries	228
130	26	PitUsage	0.0158
130	26	PitEntries	79
130	33	PitUsage	0.0148
130	33	PitEntries	74
130	35	PitUsage	0.0184
130	35	PitEntries	92
130	13	PitUsage	0.0182
130	13	PitEntries	91
130	77	PitUsage	0.4656
130	77	PitEntries	2328
130	76	PitUsage	0.097
130	76	PitEntries	485
130	75	PitUsage	0
130	75	PitEntries	0
130	12	PitUsage	0.1952
130	12	PitEntries	976
130	73	PitUsage	0
130	73	PitEntries	0
130	72	PitUsage	0
130	72	PitEntries	0
130	71	PitUsage	0
130	71	PitEntries	0
130	70	PitUsage	0.1678
130	70	PitEntries	839
130	monitor5	PitUsage	0.0086
130	monitor5	PitEntries	43
130	monitor5	EntriesSatisfiedBefore	857
130	monitor5	MaliciousRequestedMulti	502
130	29	PitUsage	0.0152
130	29	PitEntries	76
130	78	PitUsage	0
130	78	PitEntries	0
130	11	PitUsage	0.0292
130	11	PitEntries	146
130	10	PitUsage	0.3902
130	10	PitEntries	1951
130	monitor1	PitUsage	0.299
130	monitor1	PitEntries	1495
130	monitor1	EntriesSatisfiedBefore	2991
130	monitor1	MaliciousRequestedMulti	8001
130	38	PitUsage	0.1074
130	38	PitEntries	537
130	15	PitUsage	0.2758
130	15	PitEntries	1379
130	14	PitUsage	0.0194
130	14	PitEntries	97
130	17	PitUsage	0.0376
130	17	PitEntries	188
130	16	PitUsage	0.0182
130	16	PitEntries	91
130	monitor0	PitUsage	0.4054
130	monitor0	PitEntries	2027
130	monitor0	EntriesSatisfiedBefore	2989
130	monitor0	MaliciousRequestedMulti	22969
130	32	PitUsage	0.1958
130	32	PitEntries	979
130	57	PitUsage	0
130	57	PitEntries	0
130	30	PitUsage	0.2376
130	30	PitEntries	1188
130	37	PitUsage	0.0166
130	37	PitEntries	83
130	50	PitUsage	0.1296
130	50	PitEntries	648
130	53	PitUsage	0.1968
130	53	PitEntries	984
130	52	PitUsage	0.013
130	52	PitEntries	65
130	55	PitUsage	0.2012
130	55	PitEntries	1006
130	74	PitUsage	0
130	74	PitEntries	0
130	21	PitUsage	0.222
130	21	PitEntries	1110
130	18	PitUsage	0.6948
130	18	PitEntries	3474
130	31	PitUsage	0.02
130	31	PitEntries	100
140	56	PitUsage	0
140	56	PitEntries	0
140	monitor6	PitUsage	0.4062
140	monitor6	PitEntries	2031
140	monitor6	EntriesSatisfiedBefore	0
140	monitor6	MaliciousRequestedMulti	10084
140	monitor4	PitUsage	0.3014
140	monitor4	PitEntries	1507
140	monitor4	EntriesSatisfiedBefore	2888
140	monitor4	MaliciousRequestedMulti	7506
140	monitor7	PitUsage	0.2166
140	monitor7	PitEntries	1083
140	monitor7	EntriesSatisfiedBefore	2051
140	monitor7	MaliciousRequestedMulti	5924
140	45	PitUsage	0.2362
140	45	PitEntries	1181
140	36	PitUsage	0.0278
140	36	PitEntries	139
140	60	PitUsage	0
140	60	PitEntries	0
140	61	PitUsage	0.9998
140	61	PitEntries	4999
140	62	PitUsage	0.2916
140	62	PitEntries	1458
140	63	PitUsage	0.306
140	63	PitEntries	1530
140	64	PitUsage	0.0864
140	64	PitEntries	432
140	65	PitUsage	0
140	65	PitEntries	0
140	66	PitUsage	0
140	66	PitEntries	0
140	67	PitUsage	0
140	67	PitEntries	0
140	68	PitUsage	0
140	68	PitEntries	0
140	69	PitUsage	0
140	69	PitEntries	0
140	34	PitUsage	0.0134
140	34	PitEntries	67
140	24	PitUsage	0.0156
140	24	PitEntries	78
140	25	PitUsage	0.0296
140	25	PitEntries	148
140	23	PitUsage	0.0464
140	23	PitEntries	232
140	27	PitUsage	0.056
140	27	PitEntries	280
140	20	PitUsage	0.016
140	20	PitEntries	80
140	monitor2	PitUsage	0.302
140	monitor2	PitEntries	1510
140	monitor2	EntriesSatisfiedBefore	2758
140	monitor2	MaliciousRequestedMulti	21325
140	22	PitUsage	0.013
140	22	PitEntries	65
140	49	PitUsage	0.0172
140	49	PitEntries	86
140	46	PitUsage	0.016
140	46	PitEntries	80
140	47	PitUsage	0.2046
140	47	PitEntries	1023
140	44	PitUsage	0.0156
140	44	PitEntries	78
140	42	PitUsage	0.0148
140	42	PitEntries	74
140	28	PitUsage	0.0172
140	28	PitEntries	86
140	43	PitUsage	0.0124
140	43	PitEntries	62
140	40	PitUsage	0.2012
140	40	PitEntries	1006
140	41	PitUsage	0.0154
140	41	PitEntries	77
140	1	PitUsage	0.0176
140	1	PitEntries	88
140	0	PitUsage	0.0336
140	0	PitEntries	168
140	3	PitUsage	0.199
140	3	PitEntries	995
140	2	PitUsage	0.2354
140	2	PitEntries	1177
140	5	PitUsage	0.0162
140	5	PitEntries	81
140	4	PitUsage	0.0168
140	4	PitEntries	84
140	7	PitUsage	0.0148
140	7	PitEntries	74
140	6	PitUsage	0.1996
140	6	PitEntries	998
140	monitor3	PitUsage	0.3044
140	monitor3	PitEntries	1522
140	monitor3	EntriesSatisfiedBefore	2991
140	monitor3	MaliciousRequestedMulti	12942
140	8	PitUsage	0.0434
140	8	PitEntries	217
140	26	PitUsage	0.0154
140	26	PitEntries	77
140	33	PitUsage	0.0154
140	33	PitEntries	77
140	35	PitUsage	0.0188
140	35	PitEntries	94
140	13	PitUsage	0.018
140	13	PitEntries	90
140	77	PitUsage	0.461
140	77	PitEntries	2305
140	76	PitUsage	0.0944
140	76	PitEntries	472
140	75	PitUsage	0
140	75	PitEntries	0
140	12	PitUsage	0.2024
140	12	PitEntries	1012
140	73	PitUsage	0
140	73	PitEntries	0
140	72	PitUsage	0
140	72	PitEntries	0
140	71	PitUsage	0
140	71	PitEntries	0
140	70	PitUsage	0.177
140	70	PitEntries	885
140	monitor5	PitUsage	0.009
140	monitor5	PitEntries	45
140	monitor5	EntriesSatisfiedBefore	923
140	monitor5	MaliciousRequestedMulti	479
140	29	PitUsage	0.0146
140	29	PitEntries	73
140	78	PitUsage	0
140	78	PitEntries	0
140	11	PitUsage	0.0318
140	11	PitEntries	159
140	10	PitUsage	0.397
140	10	PitEntries	1985
140	monitor1	PitUsage	0.302
140	monitor1	PitEntries	1510
140	monitor1	EntriesSatisfiedBefore	2991
140	monitor1	MaliciousRequestedMulti	8010
140	38	PitUsage	0.1084
140	38	PitEntries	542
140	15	PitUsage	0.2658
140	15	PitEntries	1329
140	14	PitUsage	0.0168
140	14	PitEntries	84
140	17	PitUsage	0.0356
140	17	PitEntries	178
140	16	PitUsage	0.0184
140	16	PitEntries	92
140	monitor0	PitUsage	0.3828
140	monitor0	PitEntries	1914
140	monitor0	EntriesSatisfiedBefore	2991
140	monitor0	MaliciousRequestedMulti	22811
140	32	PitUsage	0.1968
140	32	PitEntries	984
140	57	PitUsage	0
140	57	PitEntries	0
140	30	PitUsage	0.2322
140	30	PitEntries	1161
140	37	PitUsage	0.0162
140	37	PitEntries	81
140	50	PitUsage	0.1234
140	50	PitEntries	617
140	53	PitUsage	0.1978
140	53	PitEntries	989
140	52	PitUsage	0.0132
140	52	PitEntries	66
140	55	PitUsage	0.2048
140	55	PitEntries	1024
140	74	PitUsage	0
140	74	PitEntries	0
140	21	PitUsage	0.2164
140	21	PitEntries	1082
140	18	PitUsage	0.6882
140	18	PitEntries	3441
140	31	PitUsage	0.019
140	31	PitEntries	95
150	56	PitUsage	0
150	56	PitEntries	0
150	monitor6	PitUsage	0.4008
150	monitor6	PitEntries	2004
150	monitor6	EntriesSatisfiedBefore	0
150	monitor6	MaliciousRequestedMulti	10032
150	monitor4	PitUsage	0.295
150	monitor4	PitEntries	1475
150	monitor4	EntriesSatisfiedBefore	2934
150	monitor4	MaliciousRequestedMulti	7420
150	monitor7	PitUsage	0.2172
150	monitor7	PitEntries	1086
150	monitor7	EntriesSatisfiedBefore	2286
150	monitor7	MaliciousRequestedMulti	5797
150	45	PitUsage	0.2356
150	45	PitEntries	1178
150	36	PitUsage	0.034
150	36	PitEntries	170
150	60	PitUsage	0
150	60	PitEntries	0
150	61	PitUsage	0.9998
150	61	PitEntries	4999
150	62	PitUsage	0.2758
150	62	PitEntries	1379
150	63	PitUsage	0.3116
150	63	PitEntries	1558
150	64	PitUsage	0.083
150	64	PitEntries	415
150	65	PitUsage	0
150	65	PitEntries	0
150	66	PitUsage	0
150	66	PitEntries	0
150	67	PitUsage	0
150	67	PitEntries	0
150	68	PitUsage	0
150	68	PitEntries	0
150	69	PitUsage	0
150	69	PitEntries	0
150	34	PitUsage	0.0162
150	34	PitEntries	81
150	24	PitUsage	0.0136
150	24	PitEntries	68
150	25	PitUsage	0.03
150	25	PitEntries	150
150	23	PitUsage	0.0436
150	23	PitEntries	218
150	27	PitUsage	0.0588
150	27	PitEntries	294
150	20	PitUsage	0.0156
150	20	PitEntries	78
150	monitor2	PitUsage	0.314
150	monitor2	PitEntries	1570
150	monitor2	EntriesSatisfiedBefore	2853
150	monitor2	MaliciousRequestedMulti	21026
150	22	PitUsage	0.0166
150	22	PitEntries	83
150	49	PitUsage	0.019
150	49	PitEntries	95
150	46	PitUsage	0.0178
150	46	PitEntries	89
150	47	PitUsage	0.2046
150	47	PitEntries	1023
150	44	PitUsage	0.018
150	44	PitEntries	90
150	42	PitUsage	0.0178
150	42	PitEntries	89
150	28	PitUsage	0.0198
150	28	PitEntries	99
150	43	PitUsage	0.017
150	43	PitEntries	85
150	40	PitUsage	0.1992
150	40	PitEntries	996
150	41	PitUsage	0.0164
150	41	PitEntries	82
150	1	PitUsage	0.0202
150	1	PitEntries	101
150	0	PitUsage	0.0374
150	0	PitEntries	187
150	3	PitUsage	0.1976
150	3	PitEntries	988
150	2	PitUsage	0.2352
150	2	PitEntries	1176
150	5	PitUsage	0.0162
150	5	PitEntries	81
150	4	PitUsage	0.015
150	4	PitEntries	75
150	7	PitUsage	0.0142
150	7	PitEntries	71
150	6	PitUsage	0.1918
150	6	PitEntries	959
150	monitor3	PitUsage	0.3026
150	monitor3	PitEntries	1513
150	monitor3	EntriesSatisfiedBefore	2991
150	monitor3	MaliciousRequestedMulti	12963
150	8	PitUsage	0.047
150	8	PitEntries	235
150	26	PitUsage	0.0128
150	26	PitEntries	64
150	33	PitUsage	0.0168
150	33	PitEntries	84
150	35	PitUsage	0.0206
150	35	PitEntries	103
150	13	PitUsage	0.0152
150	13	PitEntries	76
150	77	PitUsage	0.466
150	77	PitEntries	2330
150	76	PitUsage	0.099
150	76	PitEntries	495
150	75	PitUsage	0
150	75	PitEntries	0
150	12	PitUsage	0.1954
150	12	PitEntries	977
150	73	PitUsage	0
150	73	PitEntries	0
150	72	PitUsage	0
150	72	PitEntries	0
150	71	PitUsage	0
150	71	PitEntries	0
150	70	PitUsage	0.1708
150	70	PitEntries	854
150	monitor5	PitUsage	0.0112
150	monitor5	PitEntries	56
150	monitor5	EntriesSatisfiedBefore	958
150	monitor5	MaliciousRequestedMulti	492
150	29	PitUsage	0.0166
150	29	PitEntries	83
150	78	PitUsage	0
150	78	PitEntries	0
150	11	PitUsage	0.031
150	11	PitEntries	155
150	10	PitUsage	0.3928
150	10	PitEntries	1964
150	monitor1	PitUsage	0.3002
150	monitor1	PitEntries	1501
150	monitor1	EntriesSatisfiedBefore	2991
150	monitor1	MaliciousRequestedMulti	7941
150	38	PitUsage	0.111
150	38	PitEntries	555
150	15	PitUsage	0.27
150	15	PitEntries	1350
150	14	PitUsage	0.0204
150	14	PitEntries	102
150	17	PitUsage	0.0352
150	17	PitEntries	176
150	16	PitUsage	0.0178
150	16	PitEntries	89
150	monitor0	PitUsage	0.3956
150	monitor0	PitEntries	1978
150	monitor0	EntriesSatisfiedBefore	2991
150	monitor0	MaliciousRequestedMulti	22935
150	32	PitUsage	0.2018
150	32	PitEntries	1009
150	57	PitUsage	0
150	57	PitEntries	0
150	30	PitUsage	0.234
150	30	PitEntries	1170
150	37	PitUsage	0.0156
150	37	PitEntries	78
150	50	PitUsage	0.1318
150	50	PitEntries	659
150	53	PitUsage	0.1964
150	53	PitEntries	982
150	52	PitUsage	0.0162
150	52	PitEntries	81
150	55	PitUsage	0.2002
150	55	PitEntries	1001
150	74	PitUsage	0
150	74	PitEntries	0
150	21	PitUsage	0.2212
150	21	PitEntries	1106
150	18	PitUsage	0.6964
150	18	PitEntries	3482
150	31	PitUsage	0.0186
150	31	PitEntries	93
160	56	PitUsage	0
160	56	PitEntries	0
160	monitor6	PitUsage	0.395
160	monitor6	PitEntries	1975
160	monitor6	EntriesSatisfiedBefore	0
160	monitor6	MaliciousRequestedMulti	9968
160	monitor4	PitUsage	0.301
160	monitor4	PitEntries	1505
160	monitor4	EntriesSatisfiedBefore	2959
160	monitor4	MaliciousRequestedMulti	7448
160	monitor7	PitUsage	0.2172
160	monitor7	PitEntries	1086
160	monitor7	EntriesSatisfiedBefore	2468
160	monitor7	MaliciousRequestedMulti	5819
160	45	PitUsage	0.2366
160	45	PitEntries	1183
160	36	PitUsage	0.0322
160	36	PitEntries	161
160	60	PitUsage	0
160	60	PitEntries	0
160	61	PitUsage	0.9952
160	61	PitEntries	4976
160	62	PitUsage	0.2884
160	62	PitEntries	1442
160	63	PitUsage	0.3122
160	63	PitEntries	1561
160	64	PitUsage	0.0854
160	64	PitEntries	427
160	65	PitUsage	0
160	65	PitEntries	0
160	66	PitUsage	0
160	66	PitEntries	0
160	67	PitUsage	0
160	67	PitEntries	0
160	68	PitUsage	0
160	68	PitEntries	0
160	69	PitUsage	0
160	69	PitEntries	0
160	34	PitUsage	0.0156
160	34	PitEntries	78
160	24	PitUsage	0.0154
160	24	PitEntries	77
160	25	PitUsage	0.0276
160	25	PitEntries	138
160	23	PitUsage	0.0416
160	23	PitEntries	208
160	27	PitUsage	0.0618
160	27	PitEntries	309
160	20	PitUsage	0.0152
160	20	PitEntries	76
160	monitor2	PitUsage	0.3072
160	monitor2	PitEntries	1536
160	monitor2	EntriesSatisfiedBefore	2906
160	monitor2	MaliciousRequestedMulti	21180
160	22	PitUsage	0.0158
160	22	PitEntries	79
160	49	PitUsage	0.0176
160	49	PitEntries	88
160	46	PitUsage	0.0182
160	46	PitEntries	91
160	47	PitUsage	0.1994
160	47	PitEntries	997
160	44	PitUsage	0.0148
160	44	PitEntries	74
160	42	PitUsage	0.0144
160	42	PitEntries	72
160	28	PitUsage	0.0174
160	28	PitEntries	87
160	43	PitUsage	0.0146
160	43	PitEntries	73
160	40	PitUsage	0.2054
160	40	PitEntries	1027
160	41	PitUsage	0.0142
160	41	PitEntries	71
160	1	PitUsage	0.017
160	1	PitEntries	85
160	0	PitUsage	0.034
160	0	PitEntries	170
160	3	PitUsage	0.2034
160	3	PitEntries	1017
160	2	PitUsage	0.2388
160	2	PitEntries	1194
160	5	PitUsage	0.0148
160	5	PitEntries	74
160	4	PitUsage	0.0162
160	4	PitEntries	81
160	7	PitUsage	0.0174
160	7	PitEntries	87
160	6	PitUsage	0.1904
160	6	PitEntries	952
160	monitor3	PitUsage	0.301
160	monitor3	PitEntries	1505
160	monitor3	EntriesSatisfiedBefore	2991
160	monitor3	MaliciousRequestedMulti	12891
160	8	PitUsage	0.0438
160	8	PitEntries	219
160	26	PitUsage	0.0144
160	26	PitEntries	72
160	33	PitUsage	0.018
160	33	PitEntries	90
160	35	PitUsage	0.0202
160	35	PitEntries	101
160	13	PitUsage	0.0174
160	13	PitEntries	87
160	77	PitUsage	0.4706
160	77	PitEntries	2353
160	76	PitUsage	0.1008
160	76	PitEntries	504
160	75	PitUsage	0
160	75	PitEntries	0
160	12	PitUsage	0.2032
160	12	PitEntries	1016
160	73	PitUsage	0
160	73	PitEntries	0
160	72	PitUsage	0
160	72	PitEntries	0
160	71	PitUsage	0
160	71	PitEntries	0
160	70	PitUsage	0.1678
160	70	PitEntries	839
160	monitor5	PitUsage	0.0102
160	monitor5	PitEntries	51
160	monitor5	EntriesSatisfiedBefore	972
160	monitor5	MaliciousRequestedMulti	464
160	29	PitUsage	0.0186
160	29	PitEntries	93
160	78	PitUsage	0
160	78	PitEntries	0
160	11	PitUsage	0.0306
160	11	PitEntries	153
160	10	PitUsage	0.4028
160	10	PitEntries	2014
160	monitor1	PitUsage	0.2998
160	monitor1	PitEntries	1499
160	monitor1	EntriesSatisfiedBefore	2991
160	monitor1	MaliciousRequestedMulti	8025
160	38	PitUsage	0.1108
160	38	PitEntries	554
160	15	PitUsage	0.2684
160	15	PitEntries	1342
160	14	PitUsage	0.0178
160	14	PitEntries	89
160	17	PitUsage	0.034
160	17	PitEntries	170
160	16	PitUsage	0.0186
160	16	PitEntries	93
160	monitor0	PitUsage	0.3972
160	monitor0	PitEntries	1986
160	monitor0	EntriesSatisfiedBefore	2991
160	monitor0	MaliciousRequestedMulti	22867
160	32	PitUsage	0.2058
160	32	PitEntries	1029
160	57	PitUsage	0
160	57	PitEntries	0
160	30	PitUsage	0.2352
160	30	PitEntries	1176
160	37	PitUsage	0.0158
160	37	PitEntries	79
160	50	PitUsage	0.1298
160	50	PitEntries	649
160	53	PitUsage	0.1996
160	53	PitEntries	998
160	52	PitUsage	0.015
160	52	PitEntries	75
160	55	PitUsage	0.2024
160	55	PitEntries	1012
160	74	PitUsage	0
160	74	PitEntries	0
160	21	PitUsage	0.2214
160	21	PitEntries	1107
160	18	PitUsage	0.6966
160	18	PitEntries	3483
160	31	PitUsage	0.0184
160	31	PitEntries	92
170	56	PitUsage	0
170	56	PitEntries	0
170	monitor6	PitUsage	0.3984
170	monitor6	PitEntries	1992
170	monitor6	EntriesSatisfiedBefore	0
170	monitor6	MaliciousRequestedMulti	10001
170	monitor4	PitUsage	0.2964
170	monitor4	PitEntries	1482
170	monitor4	EntriesSatisfiedBefore	2975
170	monitor4	MaliciousRequestedMulti	7506
170	monitor7	PitUsage	0.2152
170	monitor7	PitEntries	1076
170	monitor7	EntriesSatisfiedBefore	2600
170	monitor7	MaliciousRequestedMulti	5839
170	45	PitUsage	0.2362
170	45	PitEntries	1181
170	36	PitUsage	0.0282
170	36	PitEntries	141
170	60	PitUsage	0
170	60	PitEntries	0
170	61	PitUsage	1
170	61	PitEntries	5000
170	62	PitUsage	0.2786
170	62	PitEntries	1393
170	63	PitUsage	0.3106
170	63	PitEntries	1553
170	64	PitUsage	0.0812
170	64	PitEntries	406
170	65	PitUsage	0
170	65	PitEntries	0
170	66	PitUsage	0
170	66	PitEntries	0
170	67	PitUsage	0
170	67	PitEntries	0
170	68	PitUsage	0
170	68	PitEntries	0
170	69	PitUsage	0
170	69	PitEntries	0
170	34	PitUsage	0.013
170	34	PitEntries	65
170	24	PitUsage	0.0144
170	24	PitEntries	72
170	25	PitUsage	0.0284
170	25	PitEntries	142
170	23	PitUsage	0.044
170	23	PitEntries	220
170	27	PitUsage	0.0606
170	27	PitEntries	303
170	20	PitUsage	0.0148
170	20	PitEntries	74
170	monitor2	PitUsage	0.312
170	monitor2	PitEntries	1560
170	monitor2	EntriesSatisfiedBefore	2936
170	monitor2	MaliciousRequestedMulti	21274
170	22	PitUsage	0.013
170	22	PitEntries	65
170	49	PitUsage	0.0164
170	49	PitEntries	82
170	46	PitUsage	0.0158
170	46	PitEntries	79
170	47	PitUsage	0.1972
170	47	PitEntries	986
170	44	PitUsage	0.0154
170	44	PitEntries	77
170	42	PitUsage	0.015
170	42	PitEntries	75
170	28	PitUsage	0.0182
170	28	PitEntries	91
170	43	PitUsage	0.0154
170	43	PitEntries	77
170	40	PitUsage	0.1994
170	40	PitEntries	997
170	41	PitUsage	0.017
170	41	PitEntries	85
170	1	PitUsage	0.0178
170	1	PitEntries	89
170	0	PitUsage	0.0362
170	0	PitEntries	181
170	3	PitUsage	0.198
170	3	PitEntries	990
170	2	PitUsage	0.2324
170	2	PitEntries	1162
170	5	PitUsage	0.0162
170	5	PitEntries	81
170	4	PitUsage	0.014
170	4	PitEntries	70
170	7	PitUsage	0.0162
170	7	PitEntries	81
170	6	PitUsage	0.1924
170	6	PitEntries	962
170	monitor3	PitUsage	0.3002
170	monitor3	PitEntries	1501
170	monitor3	EntriesSatisfiedBefore	2991
170	monitor3	MaliciousRequestedMulti	12910
170	8	PitUsage	0.0448
170	8	PitEntries	224
170	26	PitUsage	0.0156
170	26	PitEntries	78
170	33	PitUsage	0.0178
170	33	PitEntries	89
170	35	PitUsage	0.0182
170	35	PitEntries	91
170	13	PitUsage	0.0176
170	13	PitEntries	88
170	77	PitUsage	0.4654
170	77	PitEntries	2327
170	76	PitUsage	0.0972
170	76	PitEntries	486
170	75	PitUsage	0
170	75	PitEntries	0
170	12	PitUsage	0.1978
170	12	PitEntries	989
170	73	PitUsage	0
170	73	PitEntries	0
170	72	PitUsage	0
170	72	PitEntries	0
170	71	PitUsage	0
170	71	PitEntries	0
170	70	PitUsage	0.1692
170	70	PitEntries	846
170	monitor5	PitUsage	0.0104
170	monitor5	PitEntries	52
170	monitor5	EntriesSatisfiedBefore	985
170	monitor5	MaliciousRequestedMulti	484
170	29	PitUsage	0.0154
170	29	PitEntries	77
170	78	PitUsage	0
170	78	PitEntries	0
170	11	PitUsage	0.028
170	11	PitEntries	140
170	10	PitUsage	0.3992
170	10	PitEntries	1996
170	monitor1	PitUsage	0.3008
170	monitor1	PitEntries	1504
170	monitor1	EntriesSatisfiedBefore	2991
170	monitor1	MaliciousRequestedMulti	7918
170	38	PitUsage	0.1068
170	38	PitEntries	534
170	15	PitUsage	0.266
170	15	PitEntries	1330
170	14	PitUsage	0.0184
170	14	PitEntries	92
170	17	PitUsage	0.0358
170	17	PitEntries	179
170	16	PitUsage	0.0172
170	16	PitEntries	86
170	monitor0	PitUsage	0.3836
170	monitor0	PitEntries	1918
170	monitor0	EntriesSatisfiedBefore	2991
170	monitor0	MaliciousRequestedMulti	22898
170	32	PitUsage	0.204
170	32	PitEntries	1020
170	57	PitUsage	0
170	57	PitEntries	0
170	30	PitUsage	0.2328
170	30	PitEntries	1164
170	37	PitUsage	0.017
170	37	PitEntries	85
170	50	PitUsage	0.1276
170	50	PitEntries	638
170	53	PitUsage	0.1984
170	53	PitEntries	992
170	52	PitUsage	0.0136
170	52	PitEntries	68
170	55	PitUsage	0.2058
170	55	PitEntries	1029
170	74	PitUsage	0
170	74	PitEntries	0
170	21	PitUsage	0.2138
170	21	PitEntries	1069
170	18	PitUsage	0.6894
170	18	PitEntries	3447
170	31	PitUsage	0.0176
170	31	PitEntries	88
180	56	PitUsage	0
180	56	PitEntries	0
180	monitor6	PitUsage	0.3966
180	monitor6	PitEntries	1983
180	monitor6	EntriesSatisfiedBefore	0
180	monitor6	MaliciousRequestedMulti	9919
180	monitor4	PitUsage	0.3006
180	monitor4	PitEntries	1503
180	monitor4	EntriesSatisfiedBefore	2979
180	monitor4	MaliciousRequestedMulti	7517
180	monitor7	PitUsage	0.2142
180	monitor7	PitEntries	1071
180	monitor7	EntriesSatisfiedBefore	2717
180	monitor7	MaliciousRequestedMulti	5888
180	45	PitUsage	0.2274
180	45	PitEntries	1137
180	36	PitUsage	0.0306
180	36	PitEntries	153
180	60	PitUsage	0
180	60	PitEntries	0
180	61	PitUsage	0.9988
180	61	PitEntries	4994
180	62	PitUsage	0.288
180	62	PitEntries	1440
180	63	PitUsage	0.3082
180	63	PitEntries	1541
180	64	PitUsage	0.082
180	64	PitEntries	410
180	65	PitUsage	0
180	65	PitEntries	0
180	66	PitUsage	0
180	66	PitEntries	0
180	67	PitUsage	0
180	67	PitEntries	0
180	68	PitUsage	0
180	68	PitEntries	0
180	69	PitUsage	0
180	69	PitEntries	0
180	34	PitUsage	0.017
180	34	PitEntries	85
180	24	PitUsage	0.0132
180	24	PitEntries	66
180	25	PitUsage	0.028
180	25	PitEntries	140
180	23	PitUsage	0.0434
180	23	PitEntries	217
180	27	PitUsage	0.0618
180	27	PitEntries	309
180	20	PitUsage	0.0168
180	20	PitEntries	84
180	monitor2	PitUsage	0.3004
180	monitor2	PitEntries	1502
180	monitor2	EntriesSatisfiedBefore	2957
180	monitor2	MaliciousRequestedMulti	21177
180	22	PitUsage	0.0164
180	22	PitEntries	82
180	49	PitUsage	0.0158
180	49	PitEntries	79
180	46	PitUsage	0.015
180	46	PitEntries	75
180	47	PitUsage	0.1986
180	47	PitEntries	993
180	44	PitUsage	0.0148
180	44	PitEntries	74
180	42	PitUsage	0.0142
180	42	PitEntries	71
180	28	PitUsage	0.019
180	28	PitEntries	95
180	43	PitUsage	0.0132
180	43	PitEntries	66
180	40	PitUsage	0.1968
180	40	PitEntries	984
180	41	PitUsage	0.0174
180	41	PitEntries	87
180	1	PitUsage	0.0184
180	1	PitEntries	92
180	0	PitUsage	0.0354
180	0	PitEntries	177
180	3	PitUsage	0.1986
180	3	PitEntries	993
180	2	PitUsage	0.233
180	2	PitEntries	1165
180	5	PitUsage	0.0162
180	5	PitEntries	81
180	4	PitUsage	0.0152
180	4	PitEntries	76
180	7	PitUsage	0.0172
180	7	PitEntries	86
180	6	PitUsage	0.1954
180	6	PitEntries	977
180	monitor3	PitUsage	0.2988
