Time	Node	Signal	Value	
130	38	PitEntries	4997
130	15	PitUsage	0.8412
130	15	PitEntries	4206
130	14	PitUsage	0.0156
130	14	PitEntries	78
130	17	PitUsage	0.419
130	17	PitEntries	2095
130	16	PitUsage	0.0148
130	16	PitEntries	74
130	monitor0	PitUsage	0.4312
130	monitor0	PitEntries	2156
130	monitor0	EntriesSatisfiedBefore	2988
130	monitor0	MaliciousRequestedMulti	42834
130	32	PitUsage	0.0162
130	32	PitEntries	81
130	57	PitUsage	0
130	57	PitEntries	0
130	30	PitUsage	0.0458
130	30	PitEntries	229
130	37	PitUsage	0.0188
130	37	PitEntries	94
130	50	PitUsage	0.465
130	50	PitEntries	2325
130	53	PitUsage	0.0138
130	53	PitEntries	69
130	52	PitUsage	0.0152
130	52	PitEntries	76
130	55	PitUsage	0.401
130	55	PitEntries	2005
130	74	PitUsage	0
130	74	PitEntries	0
130	21	PitUsage	0.4134
130	21	PitEntries	2067
130	18	PitUsage	0.512
130	18	PitEntries	2560
130	31	PitUsage	0.0154
130	31	PitEntries	77
140	56	PitUsage	0
140	56	PitEntries	0
140	monitor6	PitUsage	0.0288
140	monitor6	PitEntries	144
140	monitor6	EntriesSatisfiedBefore	2758
140	monitor6	MaliciousRequestedMulti	1471
140	monitor4	PitUsage	0.1012
140	monitor4	PitEntries	506
140	monitor4	EntriesSatisfiedBefore	2954
140	monitor4	MaliciousRequestedMulti	2585
140	monitor7	PitUsage	0.0276
140	monitor7	PitEntries	138
140	monitor7	EntriesSatisfiedBefore	2739
140	monitor7	MaliciousRequestedMulti	1494
140	45	PitUsage	0.4354
140	45	PitEntries	2177
140	36	PitUsage	0.4284
140	36	PitEntries	2142
140	60	PitUsage	0
140	60	PitEntries	0
140	61	PitUsage	0.9118
140	61	PitEntries	4559
140	62	PitUsage	0.1392
140	62	PitEntries	696
140	63	PitUsage	0.1198
140	63	PitEntries	599
140	64	PitUsage	0.086
140	64	PitEntries	430
140	65	PitUsage	0
140	65	PitEntries	0
140	66	PitUsage	0
140	66	PitEntries	0
140	67	PitUsage	0
140	67	PitEntries	0
140	68	PitUsage	0
140	68	PitEntries	0
140	69	PitUsage	0
140	69	PitEntries	0
140	34	PitUsage	0.0236
140	34	PitEntries	118
140	24	PitUsage	0.0136
140	24	PitEntries	68
140	25	PitUsage	0.0294
140	25	PitEntries	147
140	23	PitUsage	0.0398
140	23	PitEntries	199
140	27	PitUsage	0.8348
140	27	PitEntries	4174
140	20	PitUsage	0.0156
140	20	PitEntries	78
140	monitor2	PitUsage	0.2934
140	monitor2	PitEntries	1467
140	monitor2	EntriesSatisfiedBefore	2942
140	monitor2	MaliciousRequestedMulti	23609
140	22	PitUsage	0.3944
140	22	PitEntries	1972
140	49	PitUsage	0.014
140	49	PitEntries	70
140	46	PitUsage	0.0164
140	46	PitEntries	82
140	47	PitUsage	0.016
140	47	PitEntries	80
140	44	PitUsage	0.013
140	44	PitEntries	65
140	42	PitUsage	0.0162
140	42	PitEntries	81
140	28	PitUsage	0.0144
140	28	PitEntries	72
140	43	PitUsage	0.4038
140	43	PitEntries	2019
140	40	PitUsage	0.0148
140	40	PitEntries	74
140	41	PitUsage	0.3942
140	41	PitEntries	1971
140	1	PitUsage	0.3986
140	1	PitEntries	1993
140	0	PitUsage	0.0314
140	0	PitEntries	157
140	3	PitUsage	0.0158
140	3	PitEntries	79
140	2	PitUsage	0.4236
140	2	PitEntries	2118
140	5	PitUsage	0.016
140	5	PitEntries	80
140	4	PitUsage	0.0158
140	4	PitEntries	79
140	7	PitUsage	0.013
140	7	PitEntries	65
140	6	PitUsage	0.244
140	6	PitEntries	1220
140	monitor3	PitUsage	0.1978
140	monitor3	PitEntries	989
140	monitor3	EntriesSatisfiedBefore	2991
140	monitor3	MaliciousRequestedMulti	12831
140	8	PitUsage	0.044
140	8	PitEntries	220
140	26	PitUsage	0.016
140	26	PitEntries	80
140	33	PitUsage	0.0216
140	33	PitEntries	108
140	35	PitUsage	0.3926
140	35	PitEntries	1963
140	13	PitUsage	0.02
140	13	PitEntries	100
140	77	PitUsage	0.0818
140	77	PitEntries	409
140	76	PitUsage	1
140	76	PitEntries	5000
140	75	PitUsage	0
140	75	PitEntries	0
140	12	PitUsage	0.0122
140	12	PitEntries	61
140	73	PitUsage	0
140	73	PitEntries	0
140	72	PitUsage	0
140	72	PitEntries	0
140	71	PitUsage	0
140	71	PitEntries	0
140	70	PitUsage	0.2272
140	70	PitEntries	1136
140	monitor5	PitUsage	0.0122
140	monitor5	PitEntries	61
140	monitor5	EntriesSatisfiedBefore	977
140	monitor5	MaliciousRequestedMulti	634
140	29	PitUsage	0.395
140	29	PitEntries	1975
140	78	PitUsage	0
140	78	PitEntries	0
140	11	PitUsage	0.029
140	11	PitEntries	145
140	10	PitUsage	0.403
140	10	PitEntries	2015
140	monitor1	PitUsage	0.3032
140	monitor1	PitEntries	1516
140	monitor1	EntriesSatisfiedBefore	2990
140	monitor1	MaliciousRequestedMulti	66292
140	38	PitUsage	0.9992
140	38	PitEntries	4996
140	15	PitUsage	0.8352
140	15	PitEntries	4176
140	14	PitUsage	0.0142
140	14	PitEntries	71
140	17	PitUsage	0.411
140	17	PitEntries	2055
140	16	PitUsage	0.0142
140	16	PitEntries	71
140	monitor0	PitUsage	0.423
140	monitor0	PitEntries	2115
140	monitor0	EntriesSatisfiedBefore	2991
140	monitor0	MaliciousRequestedMulti	42908
140	32	PitUsage	0.018
140	32	PitEntries	90
140	57	PitUsage	0
140	57	PitEntries	0
140	30	PitUsage	0.0472
140	30	PitEntries	236
140	37	PitUsage	0.0234
140	37	PitEntries	117
140	50	PitUsage	0.4716
140	50	PitEntries	2358
140	53	PitUsage	0.0136
140	53	PitEntries	68
140	52	PitUsage	0.0124
140	52	PitEntries	62
140	55	PitUsage	0.4058
140	55	PitEntries	2029
140	74	PitUsage	0
140	74	PitEntries	0
140	21	PitUsage	0.4072
140	21	PitEntries	2036
140	18	PitUsage	0.5032
140	18	PitEntries	2516
140	31	PitUsage	0.0148
140	31	PitEntries	74
150	56	PitUsage	0
150	56	PitEntries	0
150	monitor6	PitUsage	0.0294
150	monitor6	PitEntries	147
150	monitor6	EntriesSatisfiedBefore	2870
150	monitor6	MaliciousRequestedMulti	1479
150	monitor4	PitUsage	0.1086
150	monitor4	PitEntries	543
150	monitor4	EntriesSatisfiedBefore	2973
150	monitor4	MaliciousRequestedMulti	2559
150	monitor7	PitUsage	0.0302
150	monitor7	PitEntries	151
150	monitor7	EntriesSatisfiedBefore	2841
150	monitor7	MaliciousRequestedMulti	1492
150	45	PitUsage	0.4192
150	45	PitEntries	2096
150	36	PitUsage	0.4286
150	36	PitEntries	2143
150	60	PitUsage	0
150	60	PitEntries	0
150	61	PitUsage	0.923
150	61	PitEntries	4615
150	62	PitUsage	0.1426
150	62	PitEntries	713
150	63	PitUsage	0.1288
150	63	PitEntries	644
150	64	PitUsage	0.0936
150	64	PitEntries	468
150	65	PitUsage	0
150	65	PitEntries	0
150	66	PitUsage	0
150	66	PitEntries	0
150	67	PitUsage	0
150	67	PitEntries	0
150	68	PitUsage	0
150	68	PitEntries	0
150	69	PitUsage	0
150	69	PitEntries	0
150	34	PitUsage	0.0244
150	34	PitEntries	122
150	24	PitUsage	0.0156
150	24	PitEntries	78
150	25	PitUsage	0.0286
150	25	PitEntries	143
150	23	PitUsage	0.0432
150	23	PitEntries	216
150	27	PitUsage	0.8326
150	27	PitEntries	4163
150	20	PitUsage	0.0138
150	20	PitEntries	69
150	monitor2	PitUsage	0.2894
150	monitor2	PitEntries	1447
150	monitor2	EntriesSatisfiedBefore	2974
150	monitor2	MaliciousRequestedMulti	23588
150	22	PitUsage	0.4042
150	22	PitEntries	2021
150	49	PitUsage	0.0148
150	49	PitEntries	74
150	46	PitUsage	0.0142
150	46	PitEntries	71
150	47	PitUsage	0.0134
150	47	PitEntries	67
150	44	PitUsage	0.0134
150	44	PitEntries	67
150	42	PitUsage	0.015
150	42	PitEntries	75
150	28	PitUsage	0.0146
150	28	PitEntries	73
150	43	PitUsage	0.4022
150	43	PitEntries	2011
150	40	PitUsage	0.016
150	40	PitEntries	80
150	41	PitUsage	0.4094
150	41	PitEntries	2047
150	1	PitUsage	0.3986
150	1	PitEntries	1993
150	0	PitUsage	0.0336
150	0	PitEntries	168
150	3	PitUsage	0.0146
150	3	PitEntries	73
150	2	PitUsage	0.4338
150	2	PitEntries	2169
150	5	PitUsage	0.0154
150	5	PitEntries	77
150	4	PitUsage	0.0148
150	4	PitEntries	74
150	7	PitUsage	0.0158
150	7	PitEntries	79
150	6	PitUsage	0.2414
150	6	PitEntries	1207
150	monitor3	PitUsage	0.202
150	monitor3	PitEntries	1010
150	monitor3	EntriesSatisfiedBefore	2991
150	monitor3	MaliciousRequestedMulti	12933
150	8	PitUsage	0.0414
150	8	PitEntries	207
150	26	PitUsage	0.0148
150	26	PitEntries	74
150	33	PitUsage	0.0216
150	33	PitEntries	108
150	35	PitUsage	0.4052
150	35	PitEntries	2026
150	13	PitUsage	0.0198
150	13	PitEntries	99
150	77	PitUsage	0.0848
150	77	PitEntries	424
150	76	PitUsage	0.9996
150	76	PitEntries	4998
150	75	PitUsage	0
150	75	PitEntries	0
150	12	PitUsage	0.0142
150	12	PitEntries	71
150	73	PitUsage	0
150	73	PitEntries	0
150	72	PitUsage	0
150	72	PitEntries	0
150	71	PitUsage	0
150	71	PitEntries	0
150	70	PitUsage	0.2212
150	70	PitEntries	1106
150	monitor5	PitUsage	0.0116
150	monitor5	PitEntries	58
150	monitor5	EntriesSatisfiedBefore	994
150	monitor5	MaliciousRequestedMulti	654
150	29	PitUsage	0.3928
150	29	PitEntries	1964
150	78	PitUsage	0
150	78	PitEntries	0
150	11	PitUsage	0.0296
150	11	PitEntries	148
150	10	PitUsage	0.4088
150	10	PitEntries	2044
150	monitor1	PitUsage	0.3024
150	monitor1	PitEntries	1512
150	monitor1	EntriesSatisfiedBefore	2991
150	monitor1	MaliciousRequestedMulti	66295
150	38	PitUsage	0.9994
150	38	PitEntries	4997
150	15	PitUsage	0.8454
150	15	PitEntries	4227
150	14	PitUsage	0.016
150	14	PitEntries	80
150	17	PitUsage	0.4226
150	17	PitEntries	2113
150	16	PitUsage	0.0144
150	16	PitEntries	72
150	monitor0	PitUsage	0.4446
150	monitor0	PitEntries	2223
150	monitor0	EntriesSatisfiedBefore	2991
150	monitor0	MaliciousRequestedMulti	42987
150	32	PitUsage	0.0172
150	32	PitEntries	86
150	57	PitUsage	0
150	57	PitEntries	0
150	30	PitUsage	0.0478
150	30	PitEntries	239
150	37	PitUsage	0.0198
150	37	PitEntries	99
150	50	PitUsage	0.4716
150	50	PitEntries	2358
150	53	PitUsage	0.0142
150	53	PitEntries	71
150	52	PitUsage	0.0152
150	52	PitEntries	76
150	55	PitUsage	0.391
150	55	PitEntries	1955
150	74	PitUsage	0
150	74	PitEntries	0
150	21	PitUsage	0.418
150	21	PitEntries	2090
150	18	PitUsage	0.5122
150	18	PitEntries	2561
150	31	PitUsage	0.0164
150	31	PitEntries	82
160	56	PitUsage	0
160	56	PitEntries	0
160	monitor6	PitUsage	0.0284
160	monitor6	PitEntries	142
160	monitor6	EntriesSatisfiedBefore	2938
160	monitor6	MaliciousRequestedMulti	1462
160	monitor4	PitUsage	0.1116
160	monitor4	PitEntries	558
160	monitor4	EntriesSatisfiedBefore	2982
160	monitor4	MaliciousRequestedMulti	2597
160	monitor7	PitUsage	0.0284
160	monitor7	PitEntries	142
160	monitor7	EntriesSatisfiedBefore	2915
160	monitor7	MaliciousRequestedMulti	1475
160	45	PitUsage	0.4312
160	45	PitEntries	2156
160	36	PitUsage	0.4256
160	36	PitEntries	2128
160	60	PitUsage	0
160	60	PitEntries	0
160	61	PitUsage	0.9398
160	61	PitEntries	4699
160	62	PitUsage	0.1434
160	62	PitEntries	717
160	63	PitUsage	0.1246
160	63	PitEntries	623
160	64	PitUsage	0.0866
160	64	PitEntries	433
160	65	PitUsage	0
160	65	PitEntries	0
160	66	PitUsage	0
160	66	PitEntries	0
160	67	PitUsage	0
160	67	PitEntries	0
160	68	PitUsage	0
160	68	PitEntries	0
160	69	PitUsage	0
160	69	PitEntries	0
160	34	PitUsage	0.023
160	34	PitEntries	115
160	24	PitUsage	0.0152
160	24	PitEntries	76
160	25	PitUsage	0.0264
160	25	PitEntries	132
160	23	PitUsage	0.0366
160	23	PitEntries	183
160	27	PitUsage	0.8352
160	27	PitEntries	4176
160	20	PitUsage	0.0152
160	20	PitEntries	76
160	monitor2	PitUsage	0.3082
160	monitor2	PitEntries	1541
160	monitor2	EntriesSatisfiedBefore	2987
160	monitor2	MaliciousRequestedMulti	23729
160	22	PitUsage	0.3986
160	22	PitEntries	1993
160	49	PitUsage	0.0152
160	49	PitEntries	76
160	46	PitUsage	0.0136
160	46	PitEntries	68
160	47	PitUsage	0.0154
160	47	PitEntries	77
160	44	PitUsage	0.0156
160	44	PitEntries	78
160	42	PitUsage	0.015
160	42	PitEntries	75
160	28	PitUsage	0.0162
160	28	PitEntries	81
160	43	PitUsage	0.3946
160	43	PitEntries	1973
160	40	PitUsage	0.0152
160	40	PitEntries	76
160	41	PitUsage	0.3998
160	41	PitEntries	1999
160	1	PitUsage	0.4018
160	1	PitEntries	2009
160	0	PitUsage	0.0348
160	0	PitEntries	174
160	3	PitUsage	0.015
160	3	PitEntries	75
160	2	PitUsage	0.4268
160	2	PitEntries	2134
160	5	PitUsage	0.0176
160	5	PitEntries	88
160	4	PitUsage	0.013
160	4	PitEntries	65
160	7	PitUsage	0.0136
160	7	PitEntries	68
160	6	PitUsage	0.2454
160	6	PitEntries	1227
160	monitor3	PitUsage	0.2008
160	monitor3	PitEntries	1004
160	monitor3	EntriesSatisfiedBefore	2991
160	monitor3	MaliciousRequestedMulti	12930
160	8	PitUsage	0.045
160	8	PitEntries	225
160	26	PitUsage	0.0134
160	26	PitEntries	67
160	33	PitUsage	0.023
160	33	PitEntries	115
160	35	PitUsage	0.3972
160	35	PitEntries	1986
160	13	PitUsage	0.0228
160	13	PitEntries	114
160	77	PitUsage	0.0836
160	77	PitEntries	418
160	76	PitUsage	1
160	76	PitEntries	5000
160	75	PitUsage	0
160	75	PitEntries	0
160	12	PitUsage	0.0164
160	12	PitEntries	82
160	73	PitUsage	0
160	73	PitEntries	0
160	72	PitUsage	0
160	72	PitEntries	0
160	71	PitUsage	0
160	71	PitEntries	0
160	70	PitUsage	0.226
160	70	PitEntries	1130
160	monitor5	PitUsage	0.0134
160	monitor5	PitEntries	67
160	monitor5	EntriesSatisfiedBefore	996
160	monitor5	MaliciousRequestedMulti	618
160	29	PitUsage	0.3988
160	29	PitEntries	1994
160	78	PitUsage	0
160	78	PitEntries	0
160	11	PitUsage	0.0244
160	11	PitEntries	122
160	10	PitUsage	0.4134
160	10	PitEntries	2067
160	monitor1	PitUsage	0.3088
160	monitor1	PitEntries	1544
160	monitor1	EntriesSatisfiedBefore	2991
160	monitor1	MaliciousRequestedMulti	66341
160	38	PitUsage	0.9994
160	38	PitEntries	4997
160	15	PitUsage	0.8432
160	15	PitEntries	4216
160	14	PitUsage	0.0172
160	14	PitEntries	86
160	17	PitUsage	0.416
160	17	PitEntries	2080
160	16	PitUsage	0.0154
160	16	PitEntries	77
160	monitor0	PitUsage	0.4334
160	monitor0	PitEntries	2167
160	monitor0	EntriesSatisfiedBefore	2991
160	monitor0	MaliciousRequestedMulti	42889
160	32	PitUsage	0.0168
160	32	PitEntries	84
160	57	PitUsage	0
160	57	PitEntries	0
160	30	PitUsage	0.0472
160	30	PitEntries	236
160	37	PitUsage	0.0186
160	37	PitEntries	93
160	50	PitUsage	0.4764
160	50	PitEntries	2382
160	53	PitUsage	0.014
160	53	PitEntries	70
160	52	PitUsage	0.0156
160	52	PitEntries	78
160	55	PitUsage	0.4042
160	55	PitEntries	2021
160	74	PitUsage	0
160	74	PitEntries	0
160	21	PitUsage	0.4112
160	21	PitEntries	2056
160	18	PitUsage	0.5064
160	18	PitEntries	2532
160	31	PitUsage	0.0164
160	31	PitEntries	82
170	56	PitUsage	0
170	56	PitEntries	0
170	monitor6	PitUsage	0.0294
170	monitor6	PitEntries	147
170	monitor6	EntriesSatisfiedBefore	2968
170	monitor6	MaliciousRequestedMulti	1452
170	monitor4	PitUsage	0.1056
170	monitor4	PitEntries	528
170	monitor4	EntriesSatisfiedBefore	2986
170	monitor4	MaliciousRequestedMulti	2543
170	monitor7	PitUsage	0.0282
170	monitor7	PitEntries	141
170	monitor7	EntriesSatisfiedBefore	2942
170	monitor7	MaliciousRequestedMulti	1441
170	45	PitUsage	0.4258
170	45	PitEntries	2129
170	36	PitUsage	0.4114
170	36	PitEntries	2057
170	60	PitUsage	0
170	60	PitEntries	0
170	61	PitUsage	0.9158
170	61	PitEntries	4579
170	62	PitUsage	0.139
170	62	PitEntries	695
170	63	PitUsage	0.1228
170	63	PitEntries	614
170	64	PitUsage	0.0858
170	64	PitEntries	429
170	65	PitUsage	0
170	65	PitEntries	0
170	66	PitUsage	0
170	66	PitEntries	0
170	67	PitUsage	0
170	67	PitEntries	0
170	68	PitUsage	0
170	68	PitEntries	0
170	69	PitUsage	0
170	69	PitEntries	0
170	34	PitUsage	0.0166
170	34	PitEntries	83
170	24	PitUsage	0.0142
170	24	PitEntries	71
170	25	PitUsage	0.0272
170	25	PitEntries	136
170	23	PitUsage	0.0396
170	23	PitEntries	198
170	27	PitUsage	0.8272
170	27	PitEntries	4136
170	20	PitUsage	0.0162
170	20	PitEntries	81
170	monitor2	PitUsage	0.301
170	monitor2	PitEntries	1505
170	monitor2	EntriesSatisfiedBefore	2988
170	monitor2	MaliciousRequestedMulti	23747
170	22	PitUsage	0.3952
170	22	PitEntries	1976
170	49	PitUsage	0.0134
170	49	PitEntries	67
170	46	PitUsage	0.0148
170	46	PitEntries	74
170	47	PitUsage	0.015
170	47	PitEntries	75
170	44	PitUsage	0.0148
170	44	PitEntries	74
170	42	PitUsage	0.0162
170	42	PitEntries	81
170	28	PitUsage	0.0136
170	28	PitEntries	68
170	43	PitUsage	0.4032
170	43	PitEntries	2016
170	40	PitUsage	0.015
170	40	PitEntries	75
170	41	PitUsage	0.403
170	41	PitEntries	2015
170	1	PitUsage	0.397
170	1	PitEntries	1985
170	0	PitUsage	0.028
170	0	PitEntries	140
170	3	PitUsage	0.0166
170	3	PitEntries	83
170	2	PitUsage	0.4246
170	2	PitEntries	2123
170	5	PitUsage	0.0124
170	5	PitEntries	62
170	4	PitUsage	0.0156
170	4	PitEntries	78
170	7	PitUsage	0.0138
170	7	PitEntries	69
170	6	PitUsage	0.251
170	6	PitEntries	1255
170	monitor3	PitUsage	0.1994
170	monitor3	PitEntries	997
170	monitor3	EntriesSatisfiedBefore	2991
170	monitor3	MaliciousRequestedMulti	12900
170	8	PitUsage	0.041
170	8	PitEntries	205
170	26	PitUsage	0.0148
170	26	PitEntries	74
170	33	PitUsage	0.0202
170	33	PitEntries	101
170	35	PitUsage	0.3934
170	35	PitEntries	1967
170	13	PitUsage	0.0224
170	13	PitEntries	112
170	77	PitUsage	0.078
170	77	PitEntries	390
170	76	PitUsage	1
170	76	PitEntries	5000
170	75	PitUsage	0
170	75	PitEntries	0
170	12	PitUsage	0.0134
170	12	PitEntries	67
170	73	PitUsage	0
170	73	PitEntries	0
170	72	PitUsage	0
170	72	PitEntries	0
170	71	PitUsage	0
170	71	PitEntries	0
170	70	PitUsage	0.2312
170	70	PitEntries	1156
170	monitor5	PitUsage	0.0152
170	monitor5	PitEntries	76
170	monitor5	EntriesSatisfiedBefore	996
170	monitor5	MaliciousRequestedMulti	638
170	29	PitUsage	0.3894
170	29	PitEntries	1947
170	78	PitUsage	0
170	78	PitEntries	0
170	11	PitUsage	0.0296
170	11	PitEntries	148
170	10	PitUsage	0.4194
170	10	PitEntries	2097
170	monitor1	PitUsage	0.3092
170	monitor1	PitEntries	1546
170	monitor1	EntriesSatisfiedBefore	2991
170	monitor1	MaliciousRequestedMulti	66283
170	38	PitUsage	0.9988
170	38	PitEntries	4994
170	15	PitUsage	0.835
170	15	PitEntries	4175
170	14	PitUsage	0.015
170	14	PitEntries	75
170	17	PitUsage	0.4082
170	17	PitEntries	2041
170	16	PitUsage	0.014
170	16	PitEntries	70
170	monitor0	PitUsage	0.414
170	monitor0	PitEntries	2070
170	monitor0	EntriesSatisfiedBefore	2991
170	monitor0	MaliciousRequestedMulti	42940
170	32	PitUsage	0.0162
170	32	PitEntries	81
170	57	PitUsage	0
170	57	PitEntries	0
170	30	PitUsage	0.0418
170	30	PitEntries	209
170	37	PitUsage	0.0204
170	37	PitEntries	102
170	50	PitUsage	0.4706
170	50	PitEntries	2353
170	53	PitUsage	0.0138
170	53	PitEntries	69
170	52	PitUsage	0.0138
170	52	PitEntries	69
170	55	PitUsage	0.398
170	55	PitEntries	1990
170	74	PitUsage	0
170	74	PitEntries	0
170	21	PitUsage	0.4068
170	21	PitEntries	2034
170	18	PitUsage	0.494
170	18	PitEntries	2470
170	31	PitUsage	0.0152
170	31	PitEntries	76
180	56	PitUsage	0
180	56	PitEntries	0
180	monitor6	PitUsage	0.0266
180	monitor6	PitEntries	133
180	monitor6	EntriesSatisfiedBefore	2977
180	monitor6	MaliciousRequestedMulti	1474
180	monitor4	PitUsage	0.1074
180	monitor4	PitEntries	537
180	monitor4	EntriesSatisfiedBefore	2989
180	monitor4	MaliciousRequestedMulti	2583
180	monitor7	PitUsage	0.027
180	monitor7	PitEntries	135
180	monitor7	EntriesSatisfiedBefore	2962
180	monitor7	MaliciousRequestedMulti	1497
180	45	PitUsage	0.4284
180	45	PitEntries	2142
180	36	PitUsage	0.4168
180	36	PitEntries	2084
180	60	PitUsage	0
180	60	PitEntries	0
180	61	PitUsage	0.9258
180	61	PitEntries	4629
180	62	PitUsage	0.1394
180	62	PitEntries	697
180	63	PitUsage	0.1258
180	63	PitEntries	629
180	64	PitUsage	0.0916
180	64	PitEntries	458
180	65	PitUsage	0
180	65	PitEntries	0
180	66	PitUsage	0
180	66	PitEntries	0
180	67	PitUsage	0
180	67	PitEntries	0
180	68	PitUsage	0
180	68	PitEntries	0
180	69	PitUsage	0
180	69	PitEntries	0
180	34	PitUsage	0.0194
180	34	PitEntries	97
180	24	PitUsage	0.0144
180	24	PitEntries	72
180	25	PitUsage	0.0282
180	25	PitEntries	141
180	23	PitUsage	0.0442
180	23	PitEntries	221
180	27	PitUsage	0.8398
180	27	PitEntries	4199
180	20	PitUsage	0.0134
180	20	PitEntries	67
180	monitor2	PitUsage	0.2874
180	monitor2	PitEntries	1437
180	monitor2	EntriesSatisfiedBefore	2989
180	monitor2	MaliciousRequestedMulti	23637
180	22	PitUsage	0.3958
180	22	PitEntries	1979
180	49	PitUsage	0.0146
180	49	PitEntries	73
180	46	PitUsage	0.0154
180	46	PitEntries	77
180	47	PitUsage	0.013
180	47	PitEntries	65
180	44	PitUsage	0.0142
180	44	PitEntries	71
180	42	PitUsage	0.0148
180	42	PitEntries	74
180	28	PitUsage	0.0144
180	28	PitEntries	72
180	43	PitUsage	0.402
180	43	PitEntries	2010
180	40	PitUsage	0.013
180	40	PitEntries	65
180	41	PitUsage	0.4048
180	41	PitEntries	2024
180	1	PitUsage	0.3944
180	1	PitEntries	1972
180	0	PitUsage	0.034
180	0	PitEntries	170
180	3	PitUsage	0.0142
180	3	PitEntries	71
180	2	PitUsage	0.4228
180	2	PitEntries	2114
180	5	PitUsage	0.0156
180	5	PitEntries	78
180	4	PitUsage	0.0144
180	4	PitEntries	72
180	7	PitUsage	0.0136
180	7	PitEntries	68
180	6	PitUsage	0.2486
180	6	PitEntries	1243
180	monitor3	PitUsage	0.2016
180	monitor3	PitEntries	1008
180	monitor3	EntriesSatisfiedBefore	2991
180	monitor3	MaliciousRequestedMulti	12943
180	8	PitUsage	0.0408
180	8	PitEntries	204
180	26	PitUsage	0.016
180	26	PitEntries	80
180	33	PitUsage	0.0216
180	33	PitEntries	108
180	35	PitUsage	0.3944
180	35	PitEntries	1972
180	13	PitUsage	0.0208
180	13	PitEntries	104
180	77	PitUsage	0.0832
180	77	PitEntries	416
180	76	PitUsage	1
180	76	PitEntries	5000
180	75	PitUsage	0
180	75	PitEntries	0
180	12	PitUsage	0.0136
180	12	PitEntries	68
180	73	PitUsage	0
180	73	PitEntries	0
180	72	PitUsage	0
180	72	PitEntries	0
180	71	PitUsage	0
180	71	PitEntries	0
180	70	PitUsage	0.2284
180	70	PitEntries	1142
180	monitor5	PitUsage	0.0126
180	monitor5	PitEntries	63
180	monitor5	EntriesSatisfiedBefore	996
180	monitor5	MaliciousRequestedMulti	636
180	29	PitUsage	0.4006
180	29	PitEntries	2003
180	78	PitUsage	0
180	78	PitEntries	0
180	11	PitUsage	0.0296
180	11	PitEntries	148
180	10	PitUsage	0.403
180	10	PitEntries	2015
180	monitor1	PitUsage	0.3086
180	monitor1	PitEntries	1543
180	monitor1	EntriesSatisfiedBefore	2991
180	monitor1	MaliciousRequestedMulti	66428
180	38	PitUsage	0.9992
180	38	PitEntries	4996
180	15	PitUsage	0.8324
180	15	PitEntries	4162
180	14	PitUsage	0.0164
180	14	PitEntries	82
180	17	PitUsage	0.425
180	17	PitEntries	2125
180	16	PitUsage	0.015
180	16	PitEntries	75
180	monitor0	PitUsage	0.442
180	monitor0	PitEntries	2210
180	monitor0	EntriesSatisfiedBefore	2991
180	monitor0	MaliciousRequestedMulti	43001
180	32	PitUsage	0.0148
180	32	PitEntries	74
180	57	PitUsage	0
180	57	PitEntries	0
180	30	PitUsage	0.0492
180	30	PitEntries	246
180	37	PitUsage	0.0216
180	37	PitEntries	108
180	50	PitUsage	0.4818
180	50	PitEntries	2409
180	53	PitUsage	0.0154
180	53	PitEntries	77
180	52	PitUsage	0.0148
180	52	PitEntries	74
180	55	PitUsage	0.4006
180	55	PitEntries	2003
180	74	PitUsage	0
180	74	PitEntries	0
180	21	PitUsage	0.4094
180	21	PitEntries	2047
180	18	PitUsage	0.5144
180	18	PitEntries	2572
180	31	PitUsage	0.0162
180	31	PitEntries	81
190	56	PitUsage	0
190	56	PitEntries	0
190	monitor6	PitUsage	0.027
190	monitor6	PitEntries	135
190	monitor6	EntriesSatisfiedBefore	2985
190	monitor6	MaliciousRequestedMulti	1423
190	monitor4	PitUsage	0.1002
190	monitor4	PitEntries	501
190	monitor4	EntriesSatisfiedBefore	2990
190	monitor4	MaliciousRequestedMulti	2546
190	monitor7	PitUsage	0.03
190	monitor7	PitEntries	150
190	monitor7	EntriesSatisfiedBefore	2970
190	monitor7	MaliciousRequestedMulti	1466
190	45	PitUsage	0.4274
190	45	PitEntries	2137
190	36	PitUsage	0.4228
190	36	PitEntries	2114
190	60	PitUsage	0
190	60	PitEntries	0
190	61	PitUsage	0.9288
190	61	PitEntries	4644
190	62	PitUsage	0.1356
190	62	PitEntries	678
190	63	PitUsage	0.1208
190	63	PitEntries	604
190	64	PitUsage	0.087
190	64	PitEntries	435
190	65	PitUsage	0
190	65	PitEntries	0
190	66	PitUsage	0
190	66	PitEntries	0
190	67	PitUsage	0
190	67	PitEntries	0
190	68	PitUsage	0
190	68	PitEntries	0
190	69	PitUsage	0
190	69	PitEntries	0
190	34	PitUsage	0.0234
190	34	PitEntries	117
190	24	PitUsage	0.0138
190	24	PitEntries	69
190	25	PitUsage	0.0268
190	25	PitEntries	134
190	23	PitUsage	0.0396
190	23	PitEntries	198
190	27	PitUsage	0.8354
190	27	PitEntries	4177
190	20	PitUsage	0.015
190	20	PitEntries	75
190	monitor2	PitUsage	0.2924
190	monitor2	PitEntries	1462
190	monitor2	EntriesSatisfiedBefore	2989
190	monitor2	MaliciousRequestedMulti	23685
190	22	PitUsage	0.3946
190	22	PitEntries	1973
